"id"	"case_no"	"case_no_year"	"case_no_sequence"	"case_no_series"	"session_date"	"session_time"	"location"	"case_subject"	"judge_id"	"judge_name"	"cleark_id"	"clerk_name"	"handle_department"	"session_form"	"is_open"	"create_date"	"create_user_id"	"create_username"	"create_user_realname"	"revise_date"	"revise_user_id"	"revise_username"	"revise_user_realname"	"status"	"register_date"	"handle_person"	"courtroom_name"	"session_begin"	"session_end"	"memo"	"procedure_type"	"appliers"	"defenders"	"case_progress"	"appeal_date"	"appeal_result"	"mediate_date"	"mediate_result"	"sentence_date"	"sentence_result"	"regional_court"	"is_finish"	"regional_court_id"	"change_time"	"docUNID"	"sjy"	"sqrssdw"	"bsqrssdw"	"sasj"	"pqsj"	"ccbq"	"ysjasj"	"ysjafs"	"esjg"	"dqjd"	"xxly"	"is_deleted"	"SAAY"	"SXRQ"	"AJLB"
"23522598492539616"	"(2012)深宝法民二初字第03794号"	"2012"	"民二初"	"3794"	""	""	""	"买卖合同纠纷"	"4403040252"	"邹哲华"	"4403040430"	"何丹玲"	"44030413"	""	""	"2014/3/21 16:50:18"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403040252"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/21 16:50:18"	""	"4403040430"	""	""	"2012/11/7 00:00:00"	""	""	"2013/7/17 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9142"	" "	"2"
"23522603621996975"	"(2012)深罗法民一初字第02889号"	"2012"	"民一初"	"2889"	""	""	""	"买卖合同纠纷"	"4403010203"	"何兴"	" "	"曹定初"	"44030112"	""	""	"2014/2/24 18:41:03"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403010203"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/24 18:41:03"	""	" "	""	""	"2012/11/6 00:00:00"	""	""	"2012/12/13 00:00:00"	"09_03215-255"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23522692767239694"	"(2012)深福法民二初字第07986号"	"2012"	"民二初"	"7986"	""	""	""	"财产保险合同纠纷"	"4403020190"	"张凌炜"	"4403020323"	"肖英"	"44030213"	""	""	"2014/3/17 18:16:26"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403020190"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/3/17 18:16:26"	""	"4403020323"	""	""	"2012/11/7 00:00:00"	""	""	"2013/2/26 00:00:00"	"09_03215-1"	""	"800"	"3"	"0"	"9671"	" "	"2"
"23522717838827210"	"(2012)深罗法执一字第03739号"	"2012"	"执一"	"3739"	""	""	""	"其他合同纠纷"	"4403010120"	"邹俊骠"	" "	"曹定初"	"440301041"	""	""	"2014/2/21 18:09:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403010120"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/21 18:09:11"	""	" "	""	""	"2012/11/6 00:00:00"	""	""	"2013/12/13 00:00:00"	"05_604-6"	""	"970"	"3"	"0"	"3029"	" "	"8"
"23522729734492924"	"(2012)深南法民一初字第02070号"	"2012"	"民一初"	"2070"	""	""	""	"离婚后财产纠纷"	"4403030016"	"陈琪"	"4403031055"	"金吕"	"44030312"	""	""	"2014/3/28 18:04:37"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403030016"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/3/28 18:04:37"	""	"4403031055"	""	""	"2012/11/7 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9016"	" "	"2"
"23522731568953820"	"(2012)深中法知民初字第01451号"	"2012"	"知民初"	"1451"	""	""	""	"专利权权属纠纷"	"4403002236"	"骆丽莉"	"4403000660"	"许逸楠"	"44030014"	""	""	"2014/3/25 18:12:55"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/13 00:00:00"	"4403002236"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/25 18:12:55"	""	"4403000660"	""	""	"2012/11/7 00:00:00"	""	""	"2013/11/15 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9398"	" "	"2"
"23522737833184819"	"(2012)深中法知民初字第01452号"	"2012"	"知民初"	"1452"	""	""	""	"专利权权属纠纷"	"4403000119"	"黄瑜瑜"	"4403001328"	"李嘉莉"	"44030014"	""	""	"2014/3/25 18:12:55"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/13 00:00:00"	"4403000119"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/25 18:12:55"	""	"4403001328"	""	""	"2012/11/7 00:00:00"	""	""	"2013/11/6 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9398"	" "	"2"
"23522738055119869"	"(2012)深中法知民初字第01454号"	"2012"	"知民初"	"1454"	""	""	""	"专利权权属纠纷"	"4403000119"	"黄瑜瑜"	"4403001328"	"李嘉莉"	"44030014"	""	""	"2014/3/25 18:12:55"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/13 00:00:00"	"4403000119"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/3/25 18:12:55"	""	"4403001328"	""	""	"2012/11/7 00:00:00"	""	""	"2013/11/6 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9398"	" "	"2"
"23522758031039319"	"(2012)深中法民初字第00037号"	"2012"	"民初"	"37"	""	""	""	"民间借贷纠纷"	"4403000678"	"唐国林"	"4403002532"	""	"44030012"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/12 00:00:00"	"4403000678"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/2/13 17:06:08"	""	"4403002532"	""	""	"2012/11/7 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9181"	" "	"2"
"23522766600450499"	"(2012)深宝法刑初字第06048号"	"2012"	"刑初"	"6048"	""	""	""	"开设赌场罪"	"4403040119"	"刘锐"	"4403040905"	"王丹霞"	"44030408"	""	""	"2014/3/28 18:04:37"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040119"	""	""	""	""	"09_02206-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/28 18:04:37"	""	"4403040905"	""	""	"2012/11/7 00:00:00"	""	""	"2012/11/27 00:00:00"	"09_02208-1"	""	"970"	"3"	"0"	"4157"	" "	"1"
"23522775587739126"	"(2012)深福法民二初字第07988号"	"2012"	"民二初"	"7988"	""	""	""	"教育培训合同纠纷"	"4403020066"	"霍云波"	"4403020348"	"曹婉"	"44030213"	""	""	"2014/2/24 18:41:03"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403020066"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/24 18:41:03"	""	"4403020348"	""	""	"2012/11/7 00:00:00"	""	""	"2013/1/18 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9279"	"20131106"	"2"
"23522776629091335"	"(2012)深南法民一初字第02071号"	"2012"	"民一初"	"2071"	""	""	""	"不当得利纠纷"	"4403030115"	"王晓辉"	"440303温浪峰"	""	"44030312"	""	""	"2014/2/18 18:07:58"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403030115"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/2/18 18:07:58"	""	"440303温浪峰"	""	""	"2012/11/7 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9296"	" "	"2"
"23522792070349257"	"(2012)深福法执恢字第00927号"	"2012"	"执恢"	"927"	""	""	""	"合同"	"4403020179"	"曾文德"	"4403020418"	"陈亮"	"44030204"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403020179"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:08"	""	"4403020418"	""	""	"2012/11/7 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3008"	" "	"8"
"23522803771334223"	"(2012)深福法民三初字第02357号"	"2012"	"民三初"	"2357"	""	""	""	"房屋买卖合同纠纷"	"4403020145"	"吴爽"	"4403020400"	"刘卓灵"	"44030214"	""	""	"2014/2/21 18:09:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/7 00:00:00"	"4403020145"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/21 18:09:11"	""	"4403020400"	""	""	"2012/11/7 00:00:00"	""	""	"2013/5/14 00:00:00"	"09_03215-3"	""	"800"	"3"	"0"	"9162"	" "	"2"
"23522815560111082"	"(2012)深福法民一初字第04426号"	"2012"	"民一初"	"4426"	""	""	""	"劳务合同纠纷"	"4403020026"	"崔载飞"	"4403020120"	"丘娴芝"	"44030215"	""	""	"2014/4/2 18:10:35"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/16 00:00:00"	"4403020026"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:10:35"	""	"4403020120"	""	""	"2012/11/7 00:00:00"	""	""	"2014/2/21 00:00:00"	"09_03215-5"	""	"950"	"3"	"0"	"9289"	" "	"2"
"23522815642814199"	"(2012)深福法民一初字第04428号"	"2012"	"民一初"	"4428"	""	""	""	"劳务合同纠纷"	"4403020026"	"崔载飞"	"4403020120"	"丘娴芝"	"44030215"	""	""	"2014/4/2 18:10:35"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/16 00:00:00"	"4403020026"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:10:35"	""	"4403020120"	""	""	"2012/11/7 00:00:00"	""	""	"2014/2/21 00:00:00"	"09_03215-5"	""	"950"	"3"	"0"	"9289"	" "	"2"
"23522815645939395"	"(2012)深福法民一初字第04430号"	"2012"	"民一初"	"4430"	""	""	""	"劳务合同纠纷"	"4403020026"	"崔载飞"	"4403020120"	"丘娴芝"	"44030215"	""	""	"2014/4/2 18:10:35"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/16 00:00:00"	"4403020026"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:10:35"	""	"4403020120"	""	""	"2012/11/7 00:00:00"	""	""	"2014/2/21 00:00:00"	"09_03215-5"	""	"950"	"3"	"0"	"9289"	" "	"2"
"23522815653085020"	"(2012)深福法民一初字第04434号"	"2012"	"民一初"	"4434"	""	""	""	"劳务合同纠纷"	"4403020026"	"崔载飞"	"4403020120"	"丘娴芝"	"44030215"	""	""	"2014/4/2 18:10:35"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/16 00:00:00"	"4403020026"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/4/2 18:10:35"	""	"4403020120"	""	""	"2012/11/7 00:00:00"	""	""	"2014/2/21 00:00:00"	"09_03215-5"	""	"950"	"3"	"0"	"9289"	" "	"2"
"23523380193225413"	"(2012)深宝法观劳初字第00280号"	"2012"	"观劳初"	"280"	""	""	""	"劳动争议"	"4403040060"	"黄小华"	"4403040592"	"简少琼"	"44030444"	""	""	"2014/3/31 18:27:49"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040060"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/31 18:27:49"	""	"4403040592"	""	""	"2012/11/8 00:00:00"	""	""	"2012/12/10 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9462"	" "	"2"
"23523383900422350"	"(2012)深宝法观劳初字第00281号"	"2012"	"观劳初"	"281"	""	""	""	"劳动争议"	"4403040060"	"黄小华"	"4403040592"	"简少琼"	"44030444"	""	""	"2014/3/31 18:27:49"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040060"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/31 18:27:49"	""	"4403040592"	""	""	"2012/11/8 00:00:00"	""	""	"2012/12/10 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9462"	" "	"2"
"23523394806376881"	"(2012)深宝法执字第08419号"	"2012"	"执"	"8419"	""	""	""	"合同"	"4403040011"	"陈柳绚"	"4403041079"	""	"44030404"	""	""	"2014/3/11 18:32:37"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/11 18:32:37"	""	"4403041079"	""	""	"2012/11/8 00:00:00"	""	""	"2013/11/20 00:00:00"	"09_06203-255"	""	"970"	"3"	"0"	"3008"	" "	"8"
"23523427727538196"	"(2012)深福法民二初字第08195号"	"2012"	"民二初"	"8195"	""	""	""	"广告合同纠纷"	"4403020149"	"伍建卿"	"4403020322"	"郭卫"	"44030217"	""	""	"2014/3/21 16:50:18"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403020149"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/3/21 16:50:18"	""	"4403020322"	""	""	"2012/11/8 00:00:00"	""	""	"2013/12/19 00:00:00"	"09_03215-1"	""	"800"	"3"	"0"	"9291"	" "	"2"
"23523433313571898"	"(2012)深罗法民一初字第02897号"	"2012"	"民一初"	"2897"	""	""	""	"民间借贷纠纷"	"4403010195"	"刘颖"	"4403011159"	"魏欣"	"44030112"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403010195"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/13 17:06:08"	""	"4403011159"	""	""	"2012/11/7 00:00:00"	""	""	"2012/12/19 00:00:00"	"09_03215-1"	""	"970"	"3"	"0"	"9181"	" "	"2"
"23523438755867750"	"(2012)深罗法民一初字第02904号"	"2012"	"民一初"	"2904"	""	""	""	"买卖合同纠纷"	"4403010242"	"刘雁兵"	" "	"彭国民"	"44030112"	""	""	"2014/3/18 18:22:33"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403010242"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/3/18 18:22:33"	""	" "	""	""	"2012/11/7 00:00:00"	""	""	"2012/11/27 00:00:00"	"09_03215-4"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23523439399890551"	"(2012)深罗法民一初字第02905号"	"2012"	"民一初"	"2905"	""	""	""	"买卖合同纠纷"	"4403010242"	"刘雁兵"	" "	"彭国民"	"44030112"	""	""	"2014/3/18 18:22:33"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403010242"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/3/18 18:22:33"	""	" "	""	""	"2012/11/7 00:00:00"	""	""	"2012/11/27 00:00:00"	"09_03215-8"	""	"970"	"3"	"0"	"9142"	" "	"2"
"23523528996484570"	"(2012)深宝法执字第08422号"	"2012"	"执"	"8422"	""	""	""	"其他行政非诉审查与执行"	"4403040520"	"林晓青"	"4403040460"	"杨晓京"	"44030404"	""	""	"2014/2/27 18:35:56"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040520"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/2/27 18:35:56"	""	"4403040460"	""	""	"2012/11/8 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3020"	" "	"8"
"23523554692983246"	"(2012)深宝法执恢字第00784号"	"2012"	"执恢"	"784"	""	""	""	"合同"	"4403040008"	"陈锦明"	"4403040491"	"符石"	"44030404"	""	""	"2014/2/21 18:09:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403040008"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/2/21 18:09:11"	""	"4403040491"	""	""	"2012/11/8 00:00:00"	""	""	"2014/1/13 00:00:00"	"09_05021-5"	""	"950"	"3"	"0"	"3008"	" "	"8"
"23523569482842542"	"(2012)深福法民二初字第08199号"	"2012"	"民二初"	"8199"	""	""	""	"买卖合同纠纷"	"4403020149"	"伍建卿"	"4403020322"	"郭卫"	"44030217"	""	""	"2014/3/3 20:30:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403020149"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/3/3 20:30:11"	""	"4403020322"	""	""	"2012/11/8 00:00:00"	""	""	"2013/5/28 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9142"	" "	"2"
"23523584015147657"	"(2012)深中法执恢字第00305号"	"2012"	"执恢"	"305"	""	""	""	"合同"	"4403000400"	"杨雁楷"	"4403002248"	"张洋"	"440300040"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/13 00:00:00"	"4403000400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"中级法院"	""	"440300"	"2014/2/13 17:06:08"	""	"4403002248"	""	""	"2012/11/8 00:00:00"	""	""	"2014/1/15 00:00:00"	"09_08306-8"	""	"950"	"3"	"0"	"3008"	" "	"8"
"23523626583569247"	"(2012)深福法民一初字第04445号"	"2012"	"民一初"	"4445"	""	""	""	"民间借贷纠纷"	"4403020220"	"周予晴"	"4403020406"	"张丁文"	"44030215"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403020220"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:08"	""	"4403020406"	""	""	"2012/11/8 00:00:00"	""	""	"2013/4/2 00:00:00"	"09_03215-1"	""	"950"	"3"	"0"	"9181"	" "	"2"
"23523730987068087"	"(2012)深福法刑初字第01714号"	"2012"	"刑初"	"1714"	""	""	""	"贩卖毒品罪"	"4403020118"	"平建明"	"4403020321"	"李君男"	"44030208"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/8 00:00:00"	"4403020118"	""	""	""	""	"09_02206-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:08"	""	"4403020321"	""	""	"2012/11/8 00:00:00"	""	""	"2014/1/14 00:00:00"	"09_02208-1"	""	"800"	"3"	"0"	"314"	" "	"1"
"23524237198993597"	"(2012)深宝法公劳初字第00331号"	"2012"	"公劳初"	"331"	""	""	""	"劳动争议"	"4403040283"	"洪英利"	"4403040623"	"徐江明"	"44030445"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403040283"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/2/13 17:06:08"	""	"4403040623"	""	""	"2012/11/9 00:00:00"	""	""	"2013/1/14 00:00:00"	"09_03215-7"	""	"970"	"3"	"0"	"9462"	"20140212"	"2"
"23524243573086374"	"(2012)深福法民二初字第08201号"	"2012"	"民二初"	"8201"	""	""	""	"委托理财合同纠纷"	"4403020190"	"张凌炜"	"4403020323"	"肖英"	"44030213"	""	""	"2014/3/3 20:30:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403020190"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/3/3 20:30:11"	""	"4403020323"	""	""	"2012/11/9 00:00:00"	""	""	"2013/11/27 00:00:00"	"09_03215-1"	""	"800"	"3"	"0"	"9242"	" "	"2"
"23524255178230649"	"(2012)深福法民一初字第04449号"	"2012"	"民一初"	"4449"	""	""	""	"服务合同纠纷"	"4403020169"	"杨晓凤"	"4403021058"	"江隽文"	"44030212"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403020169"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:08"	""	"4403021058"	""	""	"2012/11/9 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"9265"	" "	"2"
"23524264069693125"	"(2012)深宝法执字第08434号"	"2012"	"执"	"8434"	""	""	""	"合同"	"4403040008"	"陈锦明"	"4403040340"	"潘攀"	"44030404"	""	""	"2014/4/1 18:07:19"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403040008"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/4/1 18:07:19"	""	"4403040340"	""	""	"2012/11/9 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3008"	" "	"8"
"23524298304160268"	"(2012)深宝法执字第08436号"	"2012"	"执"	"8436"	""	""	""	"借款合同纠纷"	"4403040161"	"唐江华"	"4403040934"	"潘浩"	"44030404"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403040161"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/2/13 17:06:08"	""	"4403040934"	""	""	"2012/11/9 00:00:00"	""	""	"2014/1/20 00:00:00"	"09_05021-5"	""	"950"	"3"	"0"	"9177"	" "	"8"
"23524298799716457"	"(2012)深宝法执字第08495号"	"2012"	"执"	"8495"	""	""	""	"借款合同纠纷"	"4403040161"	"唐江华"	"4403040934"	"潘浩"	"44030404"	""	""	"2014/3/3 20:30:11"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/19 00:00:00"	"4403040161"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"宝安法院"	""	"440304"	"2014/3/3 20:30:11"	""	"4403040934"	""	""	"2012/11/19 00:00:00"	""	""	"2014/2/25 00:00:00"	"09_08306-8"	""	"950"	"3"	"0"	"9177"	" "	"8"
"23524326045066229"	"(2012)深福法民一初字第04450号"	"2012"	"民一初"	"4450"	""	""	""	"机动车交通事故责任纠纷"	"4403020191"	"张敏"	"4403020329"	"黄麟舒"	"44030214"	""	""	"2014/2/27 18:35:56"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403020191"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/27 18:35:56"	""	"4403020329"	""	""	"2012/11/9 00:00:00"	""	""	"2013/3/29 00:00:00"	"09_03215-1"	""	"800"	"3"	"0"	"9722"	" "	"2"
"23524436996619342"	"(2012)深龙法鹏民初字第00073号"	"2012"	"鹏民初"	"73"	""	""	""	"经济补偿金纠纷"	"4403050036"	"郭丹子"	"4403051032"	"黄瑜"	"44030544"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403050036"	""	""	""	""	"09_03201-2"	""	""	""	""	""	""	""	""	""	"龙岗法院"	""	"440305"	"2014/2/13 17:06:08"	""	"4403051032"	""	""	"2012/11/9 00:00:00"	""	""	"2014/1/17 00:00:00"	"09_03215-5"	""	"970"	"3"	"0"	"9469"	"20140117"	"2"
"23524485485474897"	"(2012)深南法执字第02609号"	"2012"	"执"	"2609"	""	""	""	"其他合同纠纷"	"4403030028"	"冯军荣"	"4403030295"	"黄湘娴"	"44030304"	""	""	"2014/2/14 17:00:16"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403030028"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"南山法院"	""	"440303"	"2014/2/14 17:00:16"	""	"4403030295"	""	""	"2012/11/9 00:00:00"	""	""	"2013/1/15 00:00:00"	"09_06203-255"	""	"800"	"3"	"0"	"3029"	" "	"8"
"23524497233371016"	"(2012)深罗法民二初字第02175号"	"2012"	"民二初"	"2175"	""	""	""	"保险人代位求偿权纠纷"	"4403010260"	"赵蔚琳"	" "	""	"44030113"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403010260"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/13 17:06:08"	""	" "	""	""	"2012/11/9 00:00:00"	""	""	"2012/12/19 00:00:00"	"09_03215-255"	""	"800"	"3"	"0"	"9676"	" "	"2"
"23524509521872584"	"(2012)深罗法民一初字第02914号"	"2012"	"民一初"	"2914"	""	""	""	"借款合同纠纷"	"4403010203"	"何兴"	" "	""	"44030112"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403010203"	""	""	""	""	"09_03201-1"	""	""	""	""	""	""	""	""	""	"罗湖法院"	""	"440301"	"2014/2/13 17:06:08"	""	" "	""	""	"2012/11/9 00:00:00"	""	""	"2012/12/13 00:00:00"	"09_03215-3"	""	"970"	"3"	"0"	"9177"	" "	"2"
"23524513147494381"	"(2012)深福法执字第07354号"	"2012"	"执"	"7354"	""	""	""	"合同"	"4403020179"	"曾文德"	"4403020418"	"陈亮"	"44030204"	""	""	"2014/2/13 17:06:08"	""	""	""	""	""	""	""	"CMS_INFORMATION_STATUS_APPROVED"	"2012/11/9 00:00:00"	"4403020179"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"福田法院"	""	"440302"	"2014/2/13 17:06:08"	""	"4403020418"	""	""	"2012/11/9 00:00:00"	""	""	""	" "	""	"500"	"3"	"0"	"3008"	" "	"8"
